Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
5828,201139,PROVENCE-ALPES-COTE-D-AZUR,56,1135570,1156231,1323397,791794,509077,4916069,2,1,1
5829,201139,ILE-DE-FRANCE,24,3071017,3493039,3131223,1383699,773873,11852851,2,2,1
5830,201139,RHONE-ALPES,2,1593489,1620992,1670893,870502,527665,6283541,1,1,1
5831,201138,ALSACE,0,448112,479905,526481,250849,146978,1852325,2,1,1
5832,201138,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5833,201138,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,2,2,1
5834,201138,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1
5835,201138,BOURGOGNE,1,372023,369737,450664,269109,181201,1642734,1,1,1
5836,201138,BRETAGNE,55,780408,757104,866181,492894,321180,3217767,1,1,1
5837,201138,CENTRE,6,614629,592449,695479,392862,261416,2556835,1,1,1
5838,201138,CHAMPAGNE-ARDENNE,6,324898,328037,365168,196057,121893,1336053,2,1,1
5839,201138,CORSE,0,65399,75182,88943,53312,31650,314486,5,0,0
5840,201138,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,1,1,1
5841,201138,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
5842,201138,LANGUEDOC-ROUSSILLON,43,622980,619529,715033,435841,276663,2670046,1,0,0
5843,201138,LIMOUSIN,95,152694,159995,203959,127575,96849,741072,3,2,2
5844,201138,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,1,1
5845,201138,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,1,1
5846,201138,NORD-PAS-DE-CALAIS,77,1085537,1074019,1062213,513245,307001,4042015,2,1,1
5847,201138,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1
5848,201138,PICARDIE,10,499506,481778,526267,259503,151101,1918155,2,1,1
5849,201138,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1
5850,201138,PROVENCE-ALPES-COTE-D-AZUR,71,1135570,1156231,1323397,791794,509077,4916069,2,1,1
5851,201138,ILE-DE-FRANCE,13,3071017,3493039,3131223,1383699,773873,11852851,2,2,1
5852,201138,RHONE-ALPES,5,1593489,1620992,1670893,870502,527665,6283541,1,1,1
5853,201137,ALSACE,7,448112,479905,526481,250849,146978,1852325,2,1,1
5854,201137,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5855,201137,AUVERGNE,11,294709,305778,375485,223830,150880,1350682,2,2,1
5856,201137,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1
5857,201137,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1
5858,201137,BRETAGNE,55,780408,757104,866181,492894,321180,3217767,1,1,1
5859,201137,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,1
5860,201137,CHAMPAGNE-ARDENNE,27,324898,328037,365168,196057,121893,1336053,2,1,1
5861,201137,CORSE,0,65399,75182,88943,53312,31650,314486,5,0,0
5862,201137,FRANCHE-COMTE,22,290000,286318,316818,173479,106825,1173440,1,1,1
5863,201137,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
5864,201137,LANGUEDOC-ROUSSILLON,28,622980,619529,715033,435841,276663,2670046,1,0,0
5865,201137,LIMOUSIN,10,152694,159995,203959,127575,96849,741072,3,2,2
5866,201137,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,1,1
5867,201137,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,1,1
5868,201137,NORD-PAS-DE-CALAIS,67,1085537,1074019,1062213,513245,307001,4042015,2,1,1
5869,201137,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1
5870,201137,PICARDIE,13,499506,481778,526267,259503,151101,1918155,2,1,1
5871,201137,POITOU-CHARENTES,3,398192,395154,487005,294917,202505,1777773,1,1,1
5872,201137,PROVENCE-ALPES-COTE-D-AZUR,1,1135570,1156231,1323397,791794,509077,4916069,2,1,1
5873,201137,ILE-DE-FRANCE,13,3071017,3493039,3131223,1383699,773873,11852851,2,2,1
5874,201137,RHONE-ALPES,2,1593489,1620992,1670893,870502,527665,6283541,1,1,1
5875,201136,ALSACE,22,448112,479905,526481,250849,146978,1852325,2,1,1
5876,201136,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5877,201136,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,2,2,1
5878,201136,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1
5879,201136,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1
5880,201136,BRETAGNE,37,780408,757104,866181,492894,321180,3217767,1,1,1
5881,201136,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,1
5882,201136,CHAMPAGNE-ARDENNE,4,324898,328037,365168,196057,121893,1336053,2,1,1
5883,201136,CORSE,0,65399,75182,88943,53312,31650,314486,5,0,0
5884,201136,FRANCHE-COMTE,31,290000,286318,316818,173479,106825,1173440,1,1,1
5885,201136,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
5886,201136,LANGUEDOC-ROUSSILLON,67,622980,619529,715033,435841,276663,2670046,1,0,0
5887,201136,LIMOUSIN,35,152694,159995,203959,127575,96849,741072,3,2,2
5888,201136,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,1,1
5889,201136,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,1,1
5890,201136,NORD-PAS-DE-CALAIS,34,1085537,1074019,1062213,513245,307001,4042015,2,1,1
5891,201136,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1
5892,201136,PICARDIE,0,499506,481778,526267,259503,151101,1918155,2,1,1
5893,201136,POITOU-CHARENTES,7,398192,395154,487005,294917,202505,1777773,1,1,1
5894,201136,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,2,1,1
5895,201136,ILE-DE-FRANCE,0,3071017,3493039,3131223,1383699,773873,11852851,2,2,1
5896,201136,RHONE-ALPES,29,1593489,1620992,1670893,870502,527665,6283541,1,1,1
5897,201135,ALSACE,19,448112,479905,526481,250849,146978,1852325,1,1,0
5898,201135,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5899,201135,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,0,0,1
5900,201135,BASSE-NORMANDIE,4,354514,336201,401766,228888,154315,1475684,0,0,0
5901,201135,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,0,0,0
5902,201135,BRETAGNE,7,780408,757104,866181,492894,321180,3217767,1,1,0
5903,201135,CENTRE,53,614629,592449,695479,392862,261416,2556835,1,0,0
5904,201135,CHAMPAGNE-ARDENNE,20,324898,328037,365168,196057,121893,1336053,0,0,0
5905,201135,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
5906,201135,FRANCHE-COMTE,26,290000,286318,316818,173479,106825,1173440,1,1,1
5907,201135,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,0,0,0
5908,201135,LANGUEDOC-ROUSSILLON,101,622980,619529,715033,435841,276663,2670046,1,0,0
5909,201135,LIMOUSIN,27,152694,159995,203959,127575,96849,741072,1,1,1
5910,201135,LORRAINE,0,555561,594060,658097,336827,206112,2350657,1,1,1
5911,201135,MIDI-PYRENEES,4,661129,703117,792502,441317,305355,2903420,1,0,0
5912,201135,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
5913,201135,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
5914,201135,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,1,1
5915,201135,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1
5916,201135,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,1,1,1
5917,201135,ILE-DE-FRANCE,0,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
5918,201135,RHONE-ALPES,19,1593489,1620992,1670893,870502,527665,6283541,1,0,0
5919,201134,ALSACE,6,448112,479905,526481,250849,146978,1852325,1,1,0
5920,201134,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5921,201134,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,0,0,1
5922,201134,BASSE-NORMANDIE,15,354514,336201,401766,228888,154315,1475684,0,0,0
5923,201134,BOURGOGNE,32,372023,369737,450664,269109,181201,1642734,0,0,0
5924,201134,BRETAGNE,18,780408,757104,866181,492894,321180,3217767,1,1,0
5925,201134,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,0,0
5926,201134,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
5927,201134,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
5928,201134,FRANCHE-COMTE,19,290000,286318,316818,173479,106825,1173440,1,1,1
5929,201134,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,0,0,0
5930,201134,LANGUEDOC-ROUSSILLON,29,622980,619529,715033,435841,276663,2670046,1,0,0
5931,201134,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
5932,201134,LORRAINE,0,555561,594060,658097,336827,206112,2350657,1,1,1
5933,201134,MIDI-PYRENEES,2,661129,703117,792502,441317,305355,2903420,1,0,0
5934,201134,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
5935,201134,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
5936,201134,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,1,1
5937,201134,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1
5938,201134,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,1,1,1
5939,201134,ILE-DE-FRANCE,3,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
5940,201134,RHONE-ALPES,13,1593489,1620992,1670893,870502,527665,6283541,1,0,0
5941,201133,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,0
5942,201133,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5943,201133,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,0,0,1
5944,201133,BASSE-NORMANDIE,15,354514,336201,401766,228888,154315,1475684,0,0,0
5945,201133,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,0,0,0
5946,201133,BRETAGNE,8,780408,757104,866181,492894,321180,3217767,1,1,0
5947,201133,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,0,0
5948,201133,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
5949,201133,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
5950,201133,FRANCHE-COMTE,6,290000,286318,316818,173479,106825,1173440,1,1,1
5951,201133,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,0,0,0
5952,201133,LANGUEDOC-ROUSSILLON,0,622980,619529,715033,435841,276663,2670046,1,0,0
5953,201133,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
5954,201133,LORRAINE,0,555561,594060,658097,336827,206112,2350657,1,1,1
5955,201133,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,0,0
5956,201133,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
5957,201133,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
5958,201133,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,1,1
5959,201133,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1
5960,201133,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,1,1,1
5961,201133,ILE-DE-FRANCE,4,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
5962,201133,RHONE-ALPES,2,1593489,1620992,1670893,870502,527665,6283541,1,0,0
5963,201132,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,0
5964,201132,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5965,201132,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,0,0,1
5966,201132,BASSE-NORMANDIE,14,354514,336201,401766,228888,154315,1475684,0,0,0
5967,201132,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,0,0,0
5968,201132,BRETAGNE,0,780408,757104,866181,492894,321180,3217767,1,1,0
5969,201132,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,0,0
5970,201132,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
5971,201132,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
5972,201132,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,1,1,1
5973,201132,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,0,0,0
5974,201132,LANGUEDOC-ROUSSILLON,0,622980,619529,715033,435841,276663,2670046,1,0,0
5975,201132,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
5976,201132,LORRAINE,0,555561,594060,658097,336827,206112,2350657,1,1,1
5977,201132,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,0,0
5978,201132,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
5979,201132,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
5980,201132,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,1,1
5981,201132,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1
5982,201132,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,1,1,1
5983,201132,ILE-DE-FRANCE,11,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
5984,201132,RHONE-ALPES,0,1593489,1620992,1670893,870502,527665,6283541,1,0,0
5985,201131,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,0
5986,201131,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1
5987,201131,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,0,0,1
5988,201131,BASSE-NORMANDIE,5,354514,336201,401766,228888,154315,1475684,0,0,0
5989,201131,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,0,0,0
5990,201131,BRETAGNE,10,780408,757104,866181,492894,321180,3217767,1,1,0
5991,201131,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,0,0
5992,201131,CHAMPAGNE-ARDENNE,14,324898,328037,365168,196057,121893,1336053,0,0,0
5993,201131,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
5994,201131,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,1,1,1
5995,201131,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,0,0,0
5996,201131,LANGUEDOC-ROUSSILLON,0,622980,619529,715033,435841,276663,2670046,1,0,0
5997,201131,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
5998,201131,LORRAINE,0,555561,594060,658097,336827,206112,2350657,1,1,1
5999,201131,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,0,0
6000,201131,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
6001,201131,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
6002,201131,PICARDIE,9,499506,481778,526267,259503,151101,1918155,1,1,1
6003,201131,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1
6004,201131,PROVENCE-ALPES-COTE-D-AZUR,5,1135570,1156231,1323397,791794,509077,4916069,1,1,1
6005,201131,ILE-DE-FRANCE,1,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
6006,201131,RHONE-ALPES,24,1593489,1620992,1670893,870502,527665,6283541,1,0,0
6007,201130,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,1
6008,201130,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,0,0,0
6009,201130,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,1,1,1
6010,201130,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,1,1,1
6011,201130,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1
6012,201130,BRETAGNE,27,780408,757104,866181,492894,321180,3217767,0,0,0
6013,201130,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,0
6014,201130,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
6015,201130,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
6016,201130,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,1,1,1
6017,201130,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
6018,201130,LANGUEDOC-ROUSSILLON,0,622980,619529,715033,435841,276663,2670046,1,1,1
6019,201130,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
6020,201130,LORRAINE,25,555561,594060,658097,336827,206112,2350657,0,0,0
6021,201130,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,0,0,0
6022,201130,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
6023,201130,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
6024,201130,PICARDIE,14,499506,481778,526267,259503,151101,1918155,1,0,0
6025,201130,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,0,0,0
6026,201130,PROVENCE-ALPES-COTE-D-AZUR,38,1135570,1156231,1323397,791794,509077,4916069,1,1,1
6027,201130,ILE-DE-FRANCE,0,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
6028,201130,RHONE-ALPES,10,1593489,1620992,1670893,870502,527665,6283541,0,0,0
6029,201129,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,1
6030,201129,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,0,0,0
6031,201129,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,1,1,1
6032,201129,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,1,1,1
6033,201129,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1
6034,201129,BRETAGNE,42,780408,757104,866181,492894,321180,3217767,0,0,0
6035,201129,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,0
6036,201129,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
6037,201129,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0
6038,201129,FRANCHE-COMTE,22,290000,286318,316818,173479,106825,1173440,1,1,1
6039,201129,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
6040,201129,LANGUEDOC-ROUSSILLON,1,622980,619529,715033,435841,276663,2670046,1,1,1
6041,201129,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
6042,201129,LORRAINE,0,555561,594060,658097,336827,206112,2350657,0,0,0
6043,201129,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,0,0,0
6044,201129,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
6045,201129,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0
6046,201129,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,0,0
6047,201129,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,0,0,0
6048,201129,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,1,1,1
6049,201129,ILE-DE-FRANCE,0,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
6050,201129,RHONE-ALPES,19,1593489,1620992,1670893,870502,527665,6283541,0,0,0
6051,201128,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,1
6052,201128,AQUITAINE,4,732120,765143,896030,516065,344875,3254233,0,0,0
6053,201128,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,1,1,1
6054,201128,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,1,1,1
6055,201128,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1
6056,201128,BRETAGNE,12,780408,757104,866181,492894,321180,3217767,0,0,0
6057,201128,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,0
6058,201128,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
6059,201128,CORSE,13,65399,75182,88943,53312,31650,314486,3,0,0
6060,201128,FRANCHE-COMTE,5,290000,286318,316818,173479,106825,1173440,1,1,1
6061,201128,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
6062,201128,LANGUEDOC-ROUSSILLON,78,622980,619529,715033,435841,276663,2670046,1,1,1
6063,201128,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
6064,201128,LORRAINE,0,555561,594060,658097,336827,206112,2350657,0,0,0
6065,201128,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,0,0,0
6066,201128,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
6067,201128,PAYS-DE-LA-LOIRE,2,918142,879018,954546,513503,335904,3601113,0,0,0
6068,201128,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,0,0
6069,201128,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,0,0,0
6070,201128,PROVENCE-ALPES-COTE-D-AZUR,2,1135570,1156231,1323397,791794,509077,4916069,1,1,1
6071,201128,ILE-DE-FRANCE,0,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
6072,201128,RHONE-ALPES,4,1593489,1620992,1670893,870502,527665,6283541,0,0,0
6073,201127,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,1,1
6074,201127,AQUITAINE,16,732120,765143,896030,516065,344875,3254233,0,0,0
6075,201127,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,1,1,1
6076,201127,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,1,1,1
6077,201127,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1
6078,201127,BRETAGNE,2,780408,757104,866181,492894,321180,3217767,0,0,0
6079,201127,CENTRE,9,614629,592449,695479,392862,261416,2556835,1,1,0
6080,201127,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,0,0,0
6081,201127,CORSE,7,65399,75182,88943,53312,31650,314486,3,0,0
6082,201127,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,1,1,1
6083,201127,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1
6084,201127,LANGUEDOC-ROUSSILLON,39,622980,619529,715033,435841,276663,2670046,1,1,1
6085,201127,LIMOUSIN,0,152694,159995,203959,127575,96849,741072,1,1,1
6086,201127,LORRAINE,0,555561,594060,658097,336827,206112,2350657,0,0,0
6087,201127,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,0,0,0
6088,201127,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0
6089,201127,PAYS-DE-LA-LOIRE,11,918142,879018,954546,513503,335904,3601113,0,0,0
6090,201127,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,0,0
6091,201127,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,0,0,0
6092,201127,PROVENCE-ALPES-COTE-D-AZUR,2,1135570,1156231,1323397,791794,509077,4916069,1,1,1
6093,201127,ILE-DE-FRANCE,7,3071017,3493039,3131223,1383699,773873,11852851,1,1,1
6094,201127,RHONE-ALPES,0,1593489,1620992,1670893,870502,527665,6283541,0,0,0
6095,201126,ALSACE,0,448112,479905,526481,250849,146978,1852325,1,0,0
6096,201126,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,0,0,0
6097,201126,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,1,1,1
