Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie,week_date,year,month,month_date
5728,201143,CHAMPAGNE-ARDENNE,38,324898,328037,365168,196057,121893,1336053,2,2,2,2011-10-24,2011,Octobre,2011-10-01
5729,201143,CORSE,0,65399,75182,88943,53312,31650,314486,7,0,0,2011-10-24,2011,Octobre,2011-10-01
5730,201143,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,3,2,2,2011-10-24,2011,Octobre,2011-10-01
5731,201143,HAUTE-NORMANDIE,2,469779,459077,499888,255855,154794,1839393,2,2,1,2011-10-24,2011,Octobre,2011-10-01
5732,201143,LANGUEDOC-ROUSSILLON,38,622980,619529,715033,435841,276663,2670046,2,1,1,2011-10-24,2011,Octobre,2011-10-01
5733,201143,LIMOUSIN,140,152694,159995,203959,127575,96849,741072,2,2,2,2011-10-24,2011,Octobre,2011-10-01
5734,201143,LORRAINE,4,555561,594060,658097,336827,206112,2350657,2,2,1,2011-10-24,2011,Octobre,2011-10-01
5735,201143,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,2,1,1,2011-10-24,2011,Octobre,2011-10-01
5736,201143,NORD-PAS-DE-CALAIS,121,1085537,1074019,1062213,513245,307001,4042015,2,2,1,2011-10-24,2011,Octobre,2011-10-01
5737,201143,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1,2011-10-24,2011,Octobre,2011-10-01
5738,201143,PICARDIE,0,499506,481778,526267,259503,151101,1918155,3,2,1,2011-10-24,2011,Octobre,2011-10-01
5739,201143,POITOU-CHARENTES,37,398192,395154,487005,294917,202505,1777773,2,1,1,2011-10-24,2011,Octobre,2011-10-01
5740,201143,PROVENCE-ALPES-COTE-D-AZUR,8,1135570,1156231,1323397,791794,509077,4916069,3,2,2,2011-10-24,2011,Octobre,2011-10-01
5741,201143,ILE-DE-FRANCE,18,3071017,3493039,3131223,1383699,773873,11852851,3,2,2,2011-10-24,2011,Octobre,2011-10-01
5742,201143,RHONE-ALPES,22,1593489,1620992,1670893,870502,527665,6283541,2,1,1,2011-10-24,2011,Octobre,2011-10-01
5743,201142,ALSACE,8,448112,479905,526481,250849,146978,1852325,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5744,201142,AQUITAINE,8,732120,765143,896030,516065,344875,3254233,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5745,201142,AUVERGNE,1,294709,305778,375485,223830,150880,1350682,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5746,201142,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,2,2,2011-10-17,2011,Octobre,2011-10-01
5747,201142,BOURGOGNE,26,372023,369737,450664,269109,181201,1642734,3,2,2,2011-10-17,2011,Octobre,2011-10-01
5748,201142,BRETAGNE,114,780408,757104,866181,492894,321180,3217767,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5749,201142,CENTRE,1,614629,592449,695479,392862,261416,2556835,2,2,1,2011-10-17,2011,Octobre,2011-10-01
5750,201142,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,2,2,2,2011-10-17,2011,Octobre,2011-10-01
5751,201142,CORSE,7,65399,75182,88943,53312,31650,314486,7,0,0,2011-10-17,2011,Octobre,2011-10-01
5752,201142,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,3,2,2,2011-10-17,2011,Octobre,2011-10-01
5753,201142,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,2,2,1,2011-10-17,2011,Octobre,2011-10-01
5754,201142,LANGUEDOC-ROUSSILLON,47,622980,619529,715033,435841,276663,2670046,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5755,201142,LIMOUSIN,175,152694,159995,203959,127575,96849,741072,2,2,2,2011-10-17,2011,Octobre,2011-10-01
5756,201142,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,2,1,2011-10-17,2011,Octobre,2011-10-01
5757,201142,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5758,201142,NORD-PAS-DE-CALAIS,100,1085537,1074019,1062213,513245,307001,4042015,2,2,1,2011-10-17,2011,Octobre,2011-10-01
5759,201142,PAYS-DE-LA-LOIRE,9,918142,879018,954546,513503,335904,3601113,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5760,201142,PICARDIE,0,499506,481778,526267,259503,151101,1918155,3,2,1,2011-10-17,2011,Octobre,2011-10-01
5761,201142,POITOU-CHARENTES,11,398192,395154,487005,294917,202505,1777773,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5762,201142,PROVENCE-ALPES-COTE-D-AZUR,15,1135570,1156231,1323397,791794,509077,4916069,3,2,2,2011-10-17,2011,Octobre,2011-10-01
5763,201142,ILE-DE-FRANCE,17,3071017,3493039,3131223,1383699,773873,11852851,3,2,2,2011-10-17,2011,Octobre,2011-10-01
5764,201142,RHONE-ALPES,16,1593489,1620992,1670893,870502,527665,6283541,2,1,1,2011-10-17,2011,Octobre,2011-10-01
5765,201141,ALSACE,26,448112,479905,526481,250849,146978,1852325,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5766,201141,AQUITAINE,4,732120,765143,896030,516065,344875,3254233,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5767,201141,AUVERGNE,12,294709,305778,375485,223830,150880,1350682,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5768,201141,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,2,2,2011-10-10,2011,Octobre,2011-10-01
5769,201141,BOURGOGNE,6,372023,369737,450664,269109,181201,1642734,3,2,2,2011-10-10,2011,Octobre,2011-10-01
5770,201141,BRETAGNE,19,780408,757104,866181,492894,321180,3217767,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5771,201141,CENTRE,7,614629,592449,695479,392862,261416,2556835,2,2,1,2011-10-10,2011,Octobre,2011-10-01
5772,201141,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,2,2,2,2011-10-10,2011,Octobre,2011-10-01
5773,201141,CORSE,0,65399,75182,88943,53312,31650,314486,7,0,0,2011-10-10,2011,Octobre,2011-10-01
5774,201141,FRANCHE-COMTE,2,290000,286318,316818,173479,106825,1173440,3,2,2,2011-10-10,2011,Octobre,2011-10-01
5775,201141,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,2,2,1,2011-10-10,2011,Octobre,2011-10-01
5776,201141,LANGUEDOC-ROUSSILLON,50,622980,619529,715033,435841,276663,2670046,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5777,201141,LIMOUSIN,130,152694,159995,203959,127575,96849,741072,2,2,2,2011-10-10,2011,Octobre,2011-10-01
5778,201141,LORRAINE,3,555561,594060,658097,336827,206112,2350657,2,2,1,2011-10-10,2011,Octobre,2011-10-01
5779,201141,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5780,201141,NORD-PAS-DE-CALAIS,20,1085537,1074019,1062213,513245,307001,4042015,2,2,1,2011-10-10,2011,Octobre,2011-10-01
5781,201141,PAYS-DE-LA-LOIRE,9,918142,879018,954546,513503,335904,3601113,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5782,201141,PICARDIE,0,499506,481778,526267,259503,151101,1918155,3,2,1,2011-10-10,2011,Octobre,2011-10-01
5783,201141,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5784,201141,PROVENCE-ALPES-COTE-D-AZUR,2,1135570,1156231,1323397,791794,509077,4916069,3,2,2,2011-10-10,2011,Octobre,2011-10-01
5785,201141,ILE-DE-FRANCE,16,3071017,3493039,3131223,1383699,773873,11852851,3,2,2,2011-10-10,2011,Octobre,2011-10-01
5786,201141,RHONE-ALPES,21,1593489,1620992,1670893,870502,527665,6283541,2,1,1,2011-10-10,2011,Octobre,2011-10-01
5787,201140,ALSACE,18,448112,479905,526481,250849,146978,1852325,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5788,201140,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5789,201140,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5790,201140,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,2,2,2011-10-03,2011,Octobre,2011-10-01
5791,201140,BOURGOGNE,19,372023,369737,450664,269109,181201,1642734,3,2,2,2011-10-03,2011,Octobre,2011-10-01
5792,201140,BRETAGNE,58,780408,757104,866181,492894,321180,3217767,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5793,201140,CENTRE,24,614629,592449,695479,392862,261416,2556835,2,2,1,2011-10-03,2011,Octobre,2011-10-01
5794,201140,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,2,2,2,2011-10-03,2011,Octobre,2011-10-01
5795,201140,CORSE,1,65399,75182,88943,53312,31650,314486,7,0,0,2011-10-03,2011,Octobre,2011-10-01
5796,201140,FRANCHE-COMTE,12,290000,286318,316818,173479,106825,1173440,3,2,2,2011-10-03,2011,Octobre,2011-10-01
5797,201140,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,2,2,1,2011-10-03,2011,Octobre,2011-10-01
5798,201140,LANGUEDOC-ROUSSILLON,21,622980,619529,715033,435841,276663,2670046,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5799,201140,LIMOUSIN,122,152694,159995,203959,127575,96849,741072,2,2,2,2011-10-03,2011,Octobre,2011-10-01
5800,201140,LORRAINE,12,555561,594060,658097,336827,206112,2350657,2,2,1,2011-10-03,2011,Octobre,2011-10-01
5801,201140,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5802,201140,NORD-PAS-DE-CALAIS,106,1085537,1074019,1062213,513245,307001,4042015,2,2,1,2011-10-03,2011,Octobre,2011-10-01
5803,201140,PAYS-DE-LA-LOIRE,26,918142,879018,954546,513503,335904,3601113,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5804,201140,PICARDIE,10,499506,481778,526267,259503,151101,1918155,3,2,1,2011-10-03,2011,Octobre,2011-10-01
5805,201140,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5806,201140,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,3,2,2,2011-10-03,2011,Octobre,2011-10-01
5807,201140,ILE-DE-FRANCE,17,3071017,3493039,3131223,1383699,773873,11852851,3,2,2,2011-10-03,2011,Octobre,2011-10-01
5808,201140,RHONE-ALPES,18,1593489,1620992,1670893,870502,527665,6283541,2,1,1,2011-10-03,2011,Octobre,2011-10-01
5809,201139,ALSACE,17,448112,479905,526481,250849,146978,1852325,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5810,201139,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5811,201139,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,2,2,1,2011-09-26,2011,Septembre,2011-09-01
5812,201139,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5813,201139,BOURGOGNE,33,372023,369737,450664,269109,181201,1642734,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5814,201139,BRETAGNE,54,780408,757104,866181,492894,321180,3217767,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5815,201139,CENTRE,15,614629,592449,695479,392862,261416,2556835,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5816,201139,CHAMPAGNE-ARDENNE,0,324898,328037,365168,196057,121893,1336053,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5817,201139,CORSE,16,65399,75182,88943,53312,31650,314486,5,0,0,2011-09-26,2011,Septembre,2011-09-01
5818,201139,FRANCHE-COMTE,3,290000,286318,316818,173479,106825,1173440,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5819,201139,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5820,201139,LANGUEDOC-ROUSSILLON,0,622980,619529,715033,435841,276663,2670046,1,0,0,2011-09-26,2011,Septembre,2011-09-01
5821,201139,LIMOUSIN,178,152694,159995,203959,127575,96849,741072,3,2,2,2011-09-26,2011,Septembre,2011-09-01
5822,201139,LORRAINE,8,555561,594060,658097,336827,206112,2350657,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5823,201139,MIDI-PYRENEES,6,661129,703117,792502,441317,305355,2903420,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5824,201139,NORD-PAS-DE-CALAIS,84,1085537,1074019,1062213,513245,307001,4042015,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5825,201139,PAYS-DE-LA-LOIRE,13,918142,879018,954546,513503,335904,3601113,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5826,201139,PICARDIE,13,499506,481778,526267,259503,151101,1918155,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5827,201139,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5828,201139,PROVENCE-ALPES-COTE-D-AZUR,56,1135570,1156231,1323397,791794,509077,4916069,2,1,1,2011-09-26,2011,Septembre,2011-09-01
5829,201139,ILE-DE-FRANCE,24,3071017,3493039,3131223,1383699,773873,11852851,2,2,1,2011-09-26,2011,Septembre,2011-09-01
5830,201139,RHONE-ALPES,2,1593489,1620992,1670893,870502,527665,6283541,1,1,1,2011-09-26,2011,Septembre,2011-09-01
5831,201138,ALSACE,0,448112,479905,526481,250849,146978,1852325,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5832,201138,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5833,201138,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,2,2,1,2011-09-19,2011,Septembre,2011-09-01
5834,201138,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5835,201138,BOURGOGNE,1,372023,369737,450664,269109,181201,1642734,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5836,201138,BRETAGNE,55,780408,757104,866181,492894,321180,3217767,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5837,201138,CENTRE,6,614629,592449,695479,392862,261416,2556835,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5838,201138,CHAMPAGNE-ARDENNE,6,324898,328037,365168,196057,121893,1336053,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5839,201138,CORSE,0,65399,75182,88943,53312,31650,314486,5,0,0,2011-09-19,2011,Septembre,2011-09-01
5840,201138,FRANCHE-COMTE,0,290000,286318,316818,173479,106825,1173440,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5841,201138,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5842,201138,LANGUEDOC-ROUSSILLON,43,622980,619529,715033,435841,276663,2670046,1,0,0,2011-09-19,2011,Septembre,2011-09-01
5843,201138,LIMOUSIN,95,152694,159995,203959,127575,96849,741072,3,2,2,2011-09-19,2011,Septembre,2011-09-01
5844,201138,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5845,201138,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5846,201138,NORD-PAS-DE-CALAIS,77,1085537,1074019,1062213,513245,307001,4042015,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5847,201138,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5848,201138,PICARDIE,10,499506,481778,526267,259503,151101,1918155,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5849,201138,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5850,201138,PROVENCE-ALPES-COTE-D-AZUR,71,1135570,1156231,1323397,791794,509077,4916069,2,1,1,2011-09-19,2011,Septembre,2011-09-01
5851,201138,ILE-DE-FRANCE,13,3071017,3493039,3131223,1383699,773873,11852851,2,2,1,2011-09-19,2011,Septembre,2011-09-01
5852,201138,RHONE-ALPES,5,1593489,1620992,1670893,870502,527665,6283541,1,1,1,2011-09-19,2011,Septembre,2011-09-01
5853,201137,ALSACE,7,448112,479905,526481,250849,146978,1852325,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5854,201137,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5855,201137,AUVERGNE,11,294709,305778,375485,223830,150880,1350682,2,2,1,2011-09-12,2011,Septembre,2011-09-01
5856,201137,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5857,201137,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5858,201137,BRETAGNE,55,780408,757104,866181,492894,321180,3217767,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5859,201137,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5860,201137,CHAMPAGNE-ARDENNE,27,324898,328037,365168,196057,121893,1336053,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5861,201137,CORSE,0,65399,75182,88943,53312,31650,314486,5,0,0,2011-09-12,2011,Septembre,2011-09-01
5862,201137,FRANCHE-COMTE,22,290000,286318,316818,173479,106825,1173440,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5863,201137,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5864,201137,LANGUEDOC-ROUSSILLON,28,622980,619529,715033,435841,276663,2670046,1,0,0,2011-09-12,2011,Septembre,2011-09-01
5865,201137,LIMOUSIN,10,152694,159995,203959,127575,96849,741072,3,2,2,2011-09-12,2011,Septembre,2011-09-01
5866,201137,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5867,201137,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5868,201137,NORD-PAS-DE-CALAIS,67,1085537,1074019,1062213,513245,307001,4042015,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5869,201137,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5870,201137,PICARDIE,13,499506,481778,526267,259503,151101,1918155,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5871,201137,POITOU-CHARENTES,3,398192,395154,487005,294917,202505,1777773,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5872,201137,PROVENCE-ALPES-COTE-D-AZUR,1,1135570,1156231,1323397,791794,509077,4916069,2,1,1,2011-09-12,2011,Septembre,2011-09-01
5873,201137,ILE-DE-FRANCE,13,3071017,3493039,3131223,1383699,773873,11852851,2,2,1,2011-09-12,2011,Septembre,2011-09-01
5874,201137,RHONE-ALPES,2,1593489,1620992,1670893,870502,527665,6283541,1,1,1,2011-09-12,2011,Septembre,2011-09-01
5875,201136,ALSACE,22,448112,479905,526481,250849,146978,1852325,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5876,201136,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5877,201136,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,2,2,1,2011-09-05,2011,Septembre,2011-09-01
5878,201136,BASSE-NORMANDIE,0,354514,336201,401766,228888,154315,1475684,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5879,201136,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5880,201136,BRETAGNE,37,780408,757104,866181,492894,321180,3217767,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5881,201136,CENTRE,0,614629,592449,695479,392862,261416,2556835,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5882,201136,CHAMPAGNE-ARDENNE,4,324898,328037,365168,196057,121893,1336053,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5883,201136,CORSE,0,65399,75182,88943,53312,31650,314486,5,0,0,2011-09-05,2011,Septembre,2011-09-01
5884,201136,FRANCHE-COMTE,31,290000,286318,316818,173479,106825,1173440,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5885,201136,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5886,201136,LANGUEDOC-ROUSSILLON,67,622980,619529,715033,435841,276663,2670046,1,0,0,2011-09-05,2011,Septembre,2011-09-01
5887,201136,LIMOUSIN,35,152694,159995,203959,127575,96849,741072,3,2,2,2011-09-05,2011,Septembre,2011-09-01
5888,201136,LORRAINE,0,555561,594060,658097,336827,206112,2350657,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5889,201136,MIDI-PYRENEES,0,661129,703117,792502,441317,305355,2903420,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5890,201136,NORD-PAS-DE-CALAIS,34,1085537,1074019,1062213,513245,307001,4042015,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5891,201136,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5892,201136,PICARDIE,0,499506,481778,526267,259503,151101,1918155,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5893,201136,POITOU-CHARENTES,7,398192,395154,487005,294917,202505,1777773,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5894,201136,PROVENCE-ALPES-COTE-D-AZUR,0,1135570,1156231,1323397,791794,509077,4916069,2,1,1,2011-09-05,2011,Septembre,2011-09-01
5895,201136,ILE-DE-FRANCE,0,3071017,3493039,3131223,1383699,773873,11852851,2,2,1,2011-09-05,2011,Septembre,2011-09-01
5896,201136,RHONE-ALPES,29,1593489,1620992,1670893,870502,527665,6283541,1,1,1,2011-09-05,2011,Septembre,2011-09-01
5897,201135,ALSACE,19,448112,479905,526481,250849,146978,1852325,1,1,0,2011-08-29,2011,Août,2011-08-01
5898,201135,AQUITAINE,0,732120,765143,896030,516065,344875,3254233,1,1,1,2011-08-29,2011,Août,2011-08-01
5899,201135,AUVERGNE,0,294709,305778,375485,223830,150880,1350682,0,0,1,2011-08-29,2011,Août,2011-08-01
5900,201135,BASSE-NORMANDIE,4,354514,336201,401766,228888,154315,1475684,0,0,0,2011-08-29,2011,Août,2011-08-01
5901,201135,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,0,0,0,2011-08-29,2011,Août,2011-08-01
5902,201135,BRETAGNE,7,780408,757104,866181,492894,321180,3217767,1,1,0,2011-08-29,2011,Août,2011-08-01
5903,201135,CENTRE,53,614629,592449,695479,392862,261416,2556835,1,0,0,2011-08-29,2011,Août,2011-08-01
5904,201135,CHAMPAGNE-ARDENNE,20,324898,328037,365168,196057,121893,1336053,0,0,0,2011-08-29,2011,Août,2011-08-01
5905,201135,CORSE,0,65399,75182,88943,53312,31650,314486,3,0,0,2011-08-29,2011,Août,2011-08-01
5906,201135,FRANCHE-COMTE,26,290000,286318,316818,173479,106825,1173440,1,1,1,2011-08-29,2011,Août,2011-08-01
5907,201135,HAUTE-NORMANDIE,0,469779,459077,499888,255855,154794,1839393,0,0,0,2011-08-29,2011,Août,2011-08-01
5908,201135,LANGUEDOC-ROUSSILLON,101,622980,619529,715033,435841,276663,2670046,1,0,0,2011-08-29,2011,Août,2011-08-01
5909,201135,LIMOUSIN,27,152694,159995,203959,127575,96849,741072,1,1,1,2011-08-29,2011,Août,2011-08-01
5910,201135,LORRAINE,0,555561,594060,658097,336827,206112,2350657,1,1,1,2011-08-29,2011,Août,2011-08-01
5911,201135,MIDI-PYRENEES,4,661129,703117,792502,441317,305355,2903420,1,0,0,2011-08-29,2011,Août,2011-08-01
5912,201135,NORD-PAS-DE-CALAIS,0,1085537,1074019,1062213,513245,307001,4042015,1,0,0,2011-08-29,2011,Août,2011-08-01
5913,201135,PAYS-DE-LA-LOIRE,0,918142,879018,954546,513503,335904,3601113,0,0,0,2011-08-29,2011,Août,2011-08-01
5914,201135,PICARDIE,0,499506,481778,526267,259503,151101,1918155,1,1,1,2011-08-29,2011,Août,2011-08-01
5915,201135,POITOU-CHARENTES,0,398192,395154,487005,294917,202505,1777773,1,1,1,2011-08-29,2011,Août,2011-08-01
